115,141
225,144
333,93
445,103
552,99
661,107
768,90
876,65
985,93
1086,117
1187,149
1287,148
1394,148
1502,148
1610,150
1721,149
1830,147
1930,149
2032,150
2142,148
2251,150
2360,149
2470,148
2579,146
2688,150
2789,148
2889,147
3003,150
3112,148
3213,147
3314,147
3415,147
3515,149
3625,150
3736,150
3844,150
3952,147
4060,150
4160,149
4261,150
4369,136
4479,120
4587,102
4697,149
4807,124
4916,147
5026,112
5135,135
5236,127
5342,150
5451,127
5560,55
5669,0
