45424,3
45532,3
45641,1
45751,2
45860,1
45970,1
46078,2
46186,2
46296,4
46404,2
46513,2
46622,1
46732,2
46841,2
46950,1
47058,2
47167,1
47275,2
47384,2
47495,1
47606,2
47718,2
47828,3
47939,2
48049,1
48160,2
48270,2
48379,1
48487,2
48596,3
48706,2
48813,1
48920,3
49029,2
49138,3
49238,0
49340,1
49449,1
49559,1
49668,3
49775,2
49883,1
49992,3
50099,1
50208,2
50317,2
50426,2
50535,2
50642,2
50743,2
50844,2
50951,2
51058,3
51168,2
51275,2
51385,3
51493,3
51603,2
51711,2
51819,2
51928,3
52028,0
52129,1
52238,1
52347,0
52456,0
52556,1
52656,2
52766,0
52867,0
52967,2
53080,3
53188,1
53296,0
53405,0
53516,0
53623,0
53732,0
53833,0
53948,1
54048,1
54150,1
54258,1
54367,2
54475,3
54584,2
54693,2
54803,2
54903,1
55005,3
55113,1
55222,2
55332,1
55442,3
55552,3
55660,1
55768,2
55877,3
55985,2
56094,3
56203,2
56311,2
56422,2
56529,2
56638,1
56747,2
56854,2
56963,2
57073,3
57183,1
57292,1
57400,2
57509,2
57617,2
57725,2
57833,4
57941,2
58049,2
58158,2
58267,2
58376,1
58486,1
58595,2
58704,4
58813,2
58923,1
59030,2
59139,1
59247,2
59357,2
59466,1
59574,2
59682,2
59791,3
59899,3
60010,3
60120,1
60230,1
60340,3
60447,4
60556,2
60665,4
60773,3
60882,2
60990,2
61100,3
61207,4
61316,4
61425,4
61533,3
61641,1
61751,2
61859,2
61968,2
62068,1
62169,1
62277,3
62386,2
62494,4
62601,3
62708,3
62817,2
62926,1
63035,0
63136,1
63238,1
63346,2
63454,1
63563,2
63671,2
63779,3
63888,3
63996,3
64105,3
64214,3
64323,2
64424,0
64526,1
64634,1
64741,1
64849,1
64958,2
65066,2
65174,2
65282,1
65391,0
65500,2
65608,2
65718,2
65827,2
65935,2
66044,3
66154,1
66263,1
66363,0
66463,1
66574,1
66676,1
66777,1
66886,2
66995,2
67105,2
67213,0
67322,0
67423,0
67524,2
67633,2
67742,2
67850,2
67961,1
68072,1
68181,1
68293,1
68400,1
68509,2
68618,3
68727,2
68836,2
68937,0
69041,2
69150,2
69260,2
69361,0
69461,1
69569,2
69678,2
69787,2
69887,1
69990,1
70099,1
70207,1
70316,1
70426,0
