121,0
254,20
387,15
547,16
709,17
824,23
997,16
1138,14
1251,15
1370,13
1483,13
1594,17
1709,15
1813,17
1919,24
2026,22
2134,22
2246,24
2357,26
2466,27
2575,21
2687,22
2797,25
2902,19
3006,29
3118,28
3230,27
3347,28
3450,23
3563,25
3674,25
3778,25
3884,26
3996,28
4103,27
4214,23
4322,20
4424,25
4525,29
4641,29
4750,29
4858,26
4971,28
5082,27
5194,29
5333,29
5438,27
5545,29
5652,29
5764,26
5876,28
5987,27
6098,28
6209,25
6315,27
6425,26
6552,27
6663,23
6767,25
6870,28
6982,30
7094,29
7206,22
7307,22
7411,25
7525,27
7634,19
7754,23
7872,12
7977,27
8078,30
8191,29
8298,28
8409,26
8511,27
8615,28
8727,29
8839,30
8949,27
9060,27
9170,29
9282,27
9392,28
9495,25
9598,29
9709,28
9812,24
9915,28
10024,27
10127,26
10231,30
10339,27
10455,26
10567,28
10679,30
10781,26
10883,30
10993,30
11103,27
11207,24
11311,29
11416,25
11537,21
11641,30
11751,30
11861,28
11973,27
12083,27
12185,24
12291,30
12403,27
12504,27
12610,30
12711,28
12813,30
12939,30
13048,28
13158,22
13270,17
13370,20
13475,30
13588,24
13690,27
13798,30
13901,26
14016,29
14132,28
14255,20
14365,27
14477,29
14579,27
14682,30
14794,29
14906,30
15018,29
15130,28
15241,26
15353,28
15465,26
15567,27
15672,29
15790,30
15895,28
16006,25
16107,24
16212,29
16324,28
16432,30
16543,29
16652,28
16754,27
16856,29
16961,28
17076,30
17188,28
17290,27
17405,29
17515,26
17625,28
17737,29
17847,29
17960,30
18074,30
18196,29
18312,26
18423,30
18527,28
18630,30
18742,30
18859,30
18970,30
19081,29
19190,29
19300,27
19411,27
19521,28
19630,27
19733,27
19835,29
19937,27
20039,27
20143,24
20252,25
20361,23
20472,26
20574,27
20677,28
20788,30
20890,26
20992,29
21094,25
21196,30
21298,26
21400,27
21510,24
21621,25
21723,24
21825,30
21937,30
22047,27
22157,28
22266,29
22370,26
22473,28
22583,26
22694,29
22805,19
22907,27
23009,29
23120,30
23230,26
23342,29
23454,30
23561,28
23672,29
23773,27
23889,30
23999,28
24110,30
24219,30
24327,30
24439,30
24548,30
24656,30
24766,28
24875,29
24983,30
25096,29
25199,27
25308,29
25420,29
25530,28
25640,26
25750,27
25864,29
25974,30
26085,28
26194,30
26306,30
26418,28
26528,25
26640,30
26742,27
26845,29
26957,27
27069,27
27181,28
27293,28
27403,28
27513,29
27623,28
27731,26
27874,27
27977,17
28079,29
28181,23
28283,30
28385,27
28488,28
28601,29
28711,30
28812,27
28917,30
29027,29
29129,28
29235,28
29337,24
29439,30
29543,27
29644,30
29746,27
29851,30
29953,27
30059,29
30185,22
30294,25
30396,23
30498,30
30610,30
30721,23
30822,26
30924,30
31036,29
31138,27
31242,29
31351,29
31461,29
31569,28
31679,27
31790,28
31900,28
32002,28
32104,30
32216,28
32327,27
32439,26
32576,26
32694,25
32795,17
32897,28
32999,28
33100,30
33206,30
33316,30
33424,29
33536,30
33644,30
33756,30
33879,30
34010,24
34119,18
34227,18
34328,18
34432,30
34543,25
34646,21
34748,27
34851,22
34956,22
35057,14
35162,12
35274,10
35386,7
35499,4
35600,2
35712,1
35814,1
35916,0
